Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12698,WV,Residential Electric Vehicle (EV) Charging Station Rebate - Appalachian Power,"Appalachian Power offers residential customers a rebate of up to \$500
for the purchase and installation of an ENERGY STAR certified Level 2 EV
charging station. For more information, see the Appalachian Power
[Charge
Forward](https://takechargewv.com/programs/for-your-home/chargeforward)
website.
",2021-07-01 00:00:00 UTC,,false,100,Utility/Private Incentives,"",2021-10-13 15:12:26 UTC,,2024-06-20 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12699,SC,Electric Vehicle (EV) Charging Station Rebate - Santee Cooper,"Santee Cooper offers residential customers a rebate of up to \$250 for
the purchase of a qualified Level 2 EV charging station. For more
information, see the Santee Cooper
[EVs](https://www.santeecooper.com/Save-Energy-Money/Electric-Vehicles/Index.aspx)
website.
",,,false,15,Utility/Private Incentives,"",2021-10-22 14:52:49 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12706,MI,Electric Vehicle (EV) Time-Of-Use (TOU) Rate – Holland Board of Public Works (HBPW),"HBPW offers a TOU rate to residential customers who own an EV. For more
information, see the HBPW [Residential
Rates](https://hollandbpw.com/en/customer-service/residential/residential-rates)
website.
",,,false,54,Utility/Private Incentives,"",2021-11-12 18:31:41 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12722,CA,Residential Electric Vehicle (EV) Charging Station Rebate - LADWP,"The Los Angeles Department of Water and Power (LADWP) offers a rebate of
up to \$1,000 for the purchase and installation of qualified Level 2 EV
charging stations, and a \$250 rebate for the installation of a
dedicated EV charging station meter. Customers participating in LADWP
Lifeline or EZ-SAVE Low-Income Customer Assistance programs are eligible
for an additional \$500 rebate. For more information, including program
guidelines and application materials, see the LADWP [Charge Up
L.A.!](https://www.ladwp.com/ladwp/faces/ladwp/residential/r-gogreen/r-gg-driveelectric?_adf.ctrl-state=1d4357epvd_4&_afrLoop=472125629767806)
website.
",,,false,125,Utility/Private Incentives,"",2021-11-16 00:30:27 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|IND,""
12749,NY,Electric Vehicle (EV) Time-of-Use (TOU) Rate – Orange & Rockland Utilities (O&R),"O&R offers a TOU rate to residential customers that own or lease an
eligible EV. For more information, see the O&R [Rate Options for
Charging at
Home](https://www.oru.com/en/our-energy-future/technology-innovation/electric-vehicles/ny-residential-ev/electric-vehicles-your-bill)
website.
",,,false,80,Utility/Private Incentives,"",2021-12-09 20:15:37 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12750,OH,Electric Vehicle (EV) Charging Station Rebate – Firelands Electric Cooperative (FEC),"FEC offers rebates of \$250 to members who install Level 2 EV charging
station(s) at a home, office, or other building. For more information,
including eligibility requirements, see the FEC [Electric Vehicle
Charger
Rebates](https://www.firelandsec.com/electric-vehicle-charger-rebates)
website.
",,,false,40,Utility/Private Incentives,"",2021-12-09 21:15:45 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|MUD|IND,""
12752,NJ,Residential Electric Vehicle (EV) Charging Station Installation Rebate - PSE&G,"PSE&G offers residential customers a rebate of up to \$1,500 for the
behind the meter installation of a Level 2 EV charging station.
Participants may also be eligible for a rebate of up to \$5,000 for
pole-to-meter utility service upgrades. For more information, see the
PSE&G [EV Charging
Program](https://nj.myaccount.pseg.com/myservicepublic/electricvehicles)
website.
",,,false,5,Utility/Private Incentives,"",2021-12-10 15:46:20 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12756,WI,Electric Vehicle (EV) Charging Station Rebate – Alliant Energy,"Alliant Energy offers rebates to residential customers for the purchase
and installation of Level 2 EV charging stations. Networked Level 2 EV
charging stations are eligible for a rebate of up to \$750, and
non-networked Level 2 EV charging stations are eligible for a rebate of
up to \$500. For more information, including application details, see
the Alliant Energy
[Rebates](https://www.alliantenergy.com/cleanenergy/whatyoucando/goelectric/evhomechargersandrebates)
website.
",,,false,135,Utility/Private Incentives,"",2021-12-10 21:22:04 UTC,,2023-04-26 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
12766,AL,Electric Vehicle (EV) Infrastructure Support,"Alabama utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 20:45:10 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12767,AZ,Electric Vehicle (EV) Charging Station Infrastructure Support,"Arizona utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 20:52:37 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12768,AR,Electric Vehicle (EV) Infrastructure Support ,"Arkansas utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 20:58:55 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12769,CA,Electric Vehicle (EV) Infrastructure Support,"California utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,200,Utility/Private Incentives,"",2022-01-03 21:00:22 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12770,CO,Electric Vehicle (EV) Infrastructure Support,"Colorado utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:15:19 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12771,CT,Electric Vehicle (EV) Infrastructure Support,"Connecticut utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:23:50 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12772,DC,Electric Vehicle (EV) Infrastructure Support,"District of Columbia utilities joined the National Electric Highway
Coalition (NEHC), committing to create a network of direct current fast
charging (DCFC) stations connecting major highway systems from the
Atlantic Coast to the Pacific of the United States. NEHC utility members
agree to ensure efficient and effective fast charging deployment plans
that enable long distance EV travel, avoiding duplication among
coalition utilities, and complement existing corridor DCFC sites. For
more information, including a list of participating utilities and
states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:25:23 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12773,DE,Electric Vehicle (EV) Infrastructure Support,"Delaware utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:29:32 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12774,FL,Electric Vehicle (EV) Infrastructure Support,"Florida utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:34:14 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12775,GA,Electric Vehicle (EV) Infrastructure Support,"Georgia utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:36:58 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12776,ID,Electric Vehicle (EV) Infrastructure Support,"Idaho utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:38:45 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12777,IL,Electric Vehicle (EV) Infrastructure Support,"Illinois utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-03 21:39:43 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
